Experiment,TrackID,NetDispl,Straight,Bending,Efficiency,Asymmetry,radiusGyration,Skewness,Kurtosis,fracDimension,Gaussianity_Lag5,alphaTau_Lag5,trackLengths,Elected_Label
tdTomato_37Degree,34,1.1574453429590854,-0.18185224516025345,0.019383764448508558,5.8260641740702e-05,0.21548551733147425,1.1087515599380942,-0.11038720640382503,4.116175913140512,2.2081592475109866,0.7189737992957508,0.7063444595738612,201,confined
tdTomato_37Degree,35,8.263825816163317,-0.18689281082081166,0.0601942735363193,0.0017150068957106582,0.25089540456292664,2.0268468794745482,0.34040315324183834,2.8589356135854844,1.7513795619585273,1.6573881827357022,0.8500277010038303,222,mobile
tdTomato_37Degree,63,2.517265307665562,-0.03128933237101967,0.030802403495448837,0.0002357366330386148,0.019204183261179984,1.314088166736791,0.4001283766707573,1.5193404754931619,2.4008312703542867,-0.014650406465417931,0.5967304942945085,201,confined
tdTomato_37Degree,67,21.769782677562947,-0.039276471542668216,0.00083700452155224,0.010232604718760193,0.6096559271986279,6.769612343259437,0.013848366333491784,1.051979240290958,1.5854460832428028,0.3052581046251404,0.8683238240516884,206,mobile
tdTomato_37Degree,75,0.3657254624531935,-0.007203310615194886,0.04435883248711338,1.292561798521137e-06,0.4981016914458243,3.1317579354179337,0.4240393459216121,0.8309514736778612,2.1073789650653048,0.8497935922982971,0.8387687911627235,374,confined
tdTomato_37Degree,76,5.265574998836307,-0.17040261176336707,-0.03689836560620079,0.0004192100224869687,0.1922353236205554,1.4025616648294932,-0.05335354854946967,2.4943656943043946,2.3199629585314843,1.1079789846302055,0.6363959424474201,323,confined
tdTomato_37Degree,114,10.660327633677786,-0.006450370855660232,-0.014523008686372647,0.0020455228133923315,0.03912724701414677,4.327748348772495,-0.35282318351868713,0.6722262735715256,1.907024037551717,0.12528369706020714,1.151039450668696,226,mobile
tdTomato_37Degree,135,3.835200043337745,-0.06497179103123303,0.06757510931891145,0.0005796246120655291,0.5338548788206723,2.8399556191504063,8.086850500171126e-06,1.0687737218272186,1.9665173839719283,0.4351283381635567,0.5878104237638022,201,mobile
tdTomato_37Degree,136,1.5780453571651942,-0.2496688759022677,0.02255848411527804,6.076225456202225e-05,0.013164019990888284,2.1813719573690893,-0.2515078074484852,2.4385822960832493,2.23409509523066,0.5180528508578721,0.8372757367022462,229,confined
tdTomato_37Degree,147,9.947685845731517,-0.2385286513654941,-0.014496775524759684,0.001621107470029397,0.07665551342419644,2.1829904584343174,-0.028176841993138874,2.0069886973525435,1.9281764675762103,1.874996201093511,0.9771294424873316,250,mobile
tdTomato_37Degree,152,0.1972923587365256,-0.16355938211139004,0.05748564014426597,9.874303383675829e-07,0.0613261012606535,3.569031548710836,-0.5295355565660258,3.0632467844239306,1.6918612502469386,1.6252197416714051,1.2951982834676972,222,mobile
tdTomato_37Degree,198,3.7434577222005054,-0.3604630959856102,0.055356573595751066,0.000659731049762537,0.4431124122342861,1.5291552302508649,-0.5995203643182764,7.144554904346182,1.9703861987751088,2.7879166716515504,0.2997266018758357,244,confined
tdTomato_37Degree,205,1.2273857772063304,-0.1564142730958601,-0.0589961549198185,2.0779663788882925e-05,0.13672667515255574,1.332812783107174,0.001979086164933576,0.15413467010026638,2.868878396108608,0.17017094348532116,0.5863032101100677,252,confined
tdTomato_37Degree,206,8.048479148189859,-0.16203735414523393,-0.016816520296928348,0.0011851637244959439,0.2365357521873328,2.3819052878032085,0.09153826761597188,0.9935321112654204,2.0549557360766832,0.7791637035874743,0.4432760020789726,262,mobile
tdTomato_37Degree,263,3.8749477089561055,-0.2189856612351236,-0.030504127339809808,0.00018291525705810703,0.05295926176025844,1.2252892321720659,-0.15373043374965015,1.5477235167602936,2.5789006042842018,0.641244949047366,0.3280834637770538,290,confined
tdTomato_37Degree,284,0.2524884313037031,-0.3786610191741097,-0.08699483142417502,4.1662916336271015e-06,0.1969801057596476,0.3973137396576285,0.0669205021032772,-0.08646611207898003,3.3626389220083728,0.31051399582908035,0.3605445680170194,238,trapped
tdTomato_37Degree,294,7.091795016802408,-0.15330709012870006,0.025479784596156768,0.00047020329984160617,0.2847597999298884,2.391645538325434,0.03332355955361491,1.2003706314605758,2.0672805571429533,0.5511981045462331,0.7077203677362004,293,mobile
tdTomato_37Degree,300,2.6268883749310117,-0.2706025333925361,-0.02199139165292388,0.00012232091684028426,0.13453087377526465,1.4868057383905984,-0.01710588659983551,1.1994363480683408,2.3811270608167048,0.9012056654589218,0.2086444922718116,257,confined
tdTomato_37Degree,307,2.3772348654090165,-0.13721714133749838,-0.03952944672799688,0.000257262267215134,0.212509310962872,1.5000686714764586,0.06155559070078026,1.4498127126252411,2.2003105478192606,0.16571902813664607,0.5825808278603732,242,confined
tdTomato_37Degree,313,10.457851675312924,-0.17594498974979478,-0.05073723049281869,0.002622973055338535,0.3179782458377049,3.951381460105697,-0.0907788460753253,2.3852726910673443,1.8389744279928628,0.8745105400776982,0.7233927411028221,210,mobile
tdTomato_37Degree,316,2.6584075093875548,-0.2593958230913558,0.018602196264286015,0.00010194509913203716,0.2479752850313661,1.2111023249469213,0.1535739137416817,1.9065413563763915,2.2909396978915844,0.6804691337708486,0.17510386047775686,327,confined
tdTomato_37Degree,325,6.094198716540297,-0.1516322563658553,0.04513902156851152,0.0010136555648422743,0.04014016979969718,2.1439439915558944,-0.017898888689793682,1.228188018481311,2.096535097447339,0.0662014902368886,0.826742725805091,218,mobile
tdTomato_37Degree,342,7.838799126206094,-0.18289870720331894,-0.05342227244396597,0.001222248471684152,0.20549730037198408,2.063758849098758,-0.3606580879226408,2.575992461117747,2.2829686470737296,1.4153519738608442,0.2502287239673909,230,confined
tdTomato_37Degree,346,3.339661728597028,-0.3620662052007318,-0.014689819121483415,0.0001597368653399734,0.11839143602893935,0.4768886526830589,-0.4304978972963875,9.882883366021144,2.1937264827430205,4.947711898647984,0.03558416643484333,536,confined
tdTomato_37Degree,353,4.758211996980881,-0.23719342250169986,0.01837317702792862,0.00046774508710063865,0.20678016494046392,1.5956816043694422,0.1972314317024071,1.1716566346272668,2.2510273118910487,0.3472659334820176,0.5641560531048633,306,confined
tdTomato_37Degree,368,0.6312436733843982,-0.42042928066734503,-0.026321107926035127,6.493947415351415e-05,0.006542950188189285,0.21205299166484165,0.08984493808448346,0.6228420851304954,3.801855562361303,0.0097784964883596,-0.1731675319580622,300,trapped
tdTomato_37Degree,382,1.0574974084386406,-0.21548796805165849,0.08195558709452758,3.3857278576765515e-05,0.3940176108303747,2.6504709090701537,0.2390011399876198,1.0036421029885467,2.1674475426974715,0.33672942941825124,0.5196877509592083,219,confined
tdTomato_37Degree,408,3.2163828178078298,-0.2381791989132946,0.051173198044670035,0.00013713919394240702,0.003349561225713627,1.1949558636787312,0.12202234026702302,1.3304709021255947,2.831000844015689,0.4564791423009356,-0.0923512032800748,308,confined
tdTomato_37Degree,423,4.886639257687934,-0.2798252336067257,-0.005007805667790719,0.00045114414012571534,0.04453261888713478,1.4854971969523827,0.3660854389923779,3.7808998860989638,1.9985834365685773,2.2140310917719432,0.28139355978272745,270,mobile
tdTomato_37Degree,425,2.747400293178881,-0.3639089540642213,0.03178099692696541,0.0003452365192024877,0.033759726055354065,0.542073573788514,-0.1572148151787329,11.198802660431713,2.2158463120774927,2.4073806752252183,0.014012527616157507,262,confined
tdTomato_37Degree,430,0.2955833621910037,-0.4480262727267492,-0.04398372272269803,9.305166953532736e-06,0.0007692655883245005,0.3369415409696909,0.08944674837619991,0.2201261248567783,4.165148988857842,0.04790019962605885,0.43410390694048384,203,trapped
tdTomato_37Degree,441,7.820793542023248,-0.13537759597780955,-0.1023155170892176,0.0023209026300455467,0.3240900385179682,2.230409916086563,-0.019018082282396542,2.315691213197102,1.8813883238659657,0.4700289174536281,0.544389658329708,231,mobile
tdTomato_37Degree,489,0.7125900461573521,-0.40727948585064905,0.0009313057878301733,2.0178782285352435e-05,0.033599872114563736,0.2856191852942612,0.11314981523117232,0.5256309126364562,4.019098925298201,0.30431116874223463,-0.15662447933102036,438,trapped
tdTomato_37Degree,514,9.119353474297494,-0.1176648312704755,-0.1110775072654962,0.0022861334888153078,0.27088654349963903,3.654395263639347,-0.7383027216864241,2.9382301018938746,1.9086645440074976,0.41585872582093897,0.312758076905535,213,mobile
tdTomato_37Degree,522,1.9925634128943548,-0.1825669035224536,0.007171614556758622,6.498280455955808e-05,0.01188927292775503,0.8870108455190978,0.5203485505693077,4.6662728731642975,2.4936867561419738,1.515251207461632,0.08936089647584594,357,confined
tdTomato_37Degree,523,4.522382394289623,-0.16364110040554367,0.008183742512403069,0.0005725659791396817,0.0663920521509119,1.233543561398488,-0.0448206519136003,3.123815960700618,2.6096552268496134,0.735804576550702,0.3534771856371836,217,confined
tdTomato_37Degree,543,0.1927433281663717,-0.24820849274940635,-0.03872130699886599,2.412853697050865e-06,0.157551725022089,1.104330587882376,-0.20617966500870505,0.6381850592717521,2.2664816860950983,0.6541180465179468,0.4313317166464749,213,trapped
tdTomato_37Degree,546,12.300377483233412,-0.12366067406109428,0.04026554321335455,0.0005335225937955859,0.4542231393507599,7.179982814309876,0.1048082703294644,0.799723305135219,1.9182661465779949,0.2251960369069159,0.7793854845661966,515,mobile
tdTomato_37Degree,549,1.3208209042239458,-0.310034561307388,0.060757482912784676,5.8709347964803526e-05,0.31430871785220943,0.9117847374457596,0.03194929769216226,2.431570126635416,2.5755083133557557,0.3973469244145185,0.4820284681550358,279,trapped
tdTomato_37Degree,552,3.6390148863371934,-0.023640951296158272,0.011727879430744357,0.0003004362401362711,0.280492438100095,4.151698425582345,-0.2708552060166439,0.9612405425879847,1.815058283256956,0.34361049974599056,1.1245077332546458,201,mobile
tdTomato_37Degree,560,4.371165143319636,-0.3548793709770781,-0.021070417581052502,0.0009087497928020053,0.017693942627803085,0.6473139312921105,0.12414731911613193,14.551423115336128,2.008095573209232,3.184419332243668,0.13700159648068078,255,confined
tdTomato_37Degree,563,5.87676294285538,-0.3414186074580279,0.05238794479909939,0.0017402628425866355,0.4392770412249635,1.1910971193675821,0.7122446769326731,2.4585816596411507,1.9323764727272648,4.900631123009829,0.4340798749769662,250,confined
tdTomato_37Degree,572,4.000613580547415,-0.2960004443237527,-0.01116926261113475,0.0002228824023336541,0.11159487478495476,1.5982111292127266,0.07519877140714533,1.4990181919123522,2.3439550192308234,0.8768614978389717,0.8408094564359174,346,confined
tdTomato_37Degree,579,3.443081037857157,-0.006775367621918388,0.04497796362320359,6.604454724810273e-05,0.1336017267100673,4.779527695826746,-0.037071084004885936,0.7559091415985626,1.970052713834906,0.13753967135155087,0.9699124188125609,405,mobile
tdTomato_37Degree,595,8.591077163358039,-0.2115863499827235,0.022689156432339232,0.0005562279144404233,0.31483483494754616,5.200456963415445,-0.4780068780688732,1.0165160279351086,1.928463182563616,1.2743789392229583,0.5583591884802772,369,mobile
tdTomato_37Degree,605,0.8302758088041462,-0.3971422326707685,-0.07485826437080878,0.0002109662607536475,0.04688849663622165,0.20865646942853167,0.09128419351901043,0.15847502442830885,3.4593517105589067,0.2776759995955955,-0.2900408113734557,218,trapped
tdTomato_37Degree,612,2.984936897691428,0.051988811044912944,0.02308627912280757,0.0001308022894644207,0.3986052697525824,4.398107057510793,0.21654568252163944,0.8852597671915694,1.9210258566430511,0.020046851188011416,1.0302995814675844,206,mobile
tdTomato_37Degree,620,3.7292359058393663,-0.3728812095784651,-0.01660551014734894,0.00049415855254379,0.050047507557616895,0.8783217028094732,-0.4964173298124752,1.899694902162252,2.1797802907607364,5.137241256344503,0.2306941279460731,218,confined
tdTomato_37Degree,644,0.29853313947945165,-0.3619274585174213,0.06815528883287249,3.277878083624318e-06,0.05132014606142327,0.30853973006730073,0.11984922264811484,0.848706484671645,3.680452821407049,0.4361913783056333,-0.12653066920510958,424,trapped
tdTomato_37Degree,657,4.473909800831302,-0.2979927905571577,0.04742011993694634,0.0009701555686744485,0.008854396746166046,0.8168311938213255,0.012872108532528128,2.2832270934794145,2.1649089636459338,1.730843400720345,0.21857520877751985,224,confined
tdTomato_37Degree,676,3.1853429096107737,-0.17511550580814952,0.025440118910226083,0.00037212506408285735,0.1674663283438533,1.0151048100468538,0.19034270367141048,6.690362360447928,2.229438625279885,0.4518829647679101,0.4718794217737946,264,confined
tdTomato_37Degree,702,6.302764677022402,-0.3315110275887904,0.02176133137554033,0.00088764231992652,0.2794968711693099,1.6539010928809703,-0.016477001231047308,3.9609821772137517,2.13505210082452,2.0980809808607908,-0.20396902417164287,248,confined
tdTomato_37Degree,727,1.4159351421360122,-0.26393634918793074,-0.05889618656552946,3.343018195470497e-05,0.059204430049890025,1.0715519220620875,0.31507066326315586,0.32002103313495844,2.9934424320465904,0.3373440242259889,-0.7127885791570076,243,confined
tdTomato_37Degree,745,3.893439842862384,-0.20386252064864327,-0.05082395618343292,0.0005518629912785428,0.07158563269730728,1.6108032311849625,-0.5730029267056425,2.306024668295308,2.3063689006453703,0.23696188461557946,0.7545483074852197,213,confined
tdTomato_37Degree,777,5.732975233662393,-0.12859113293013075,0.0142257905437206,0.0008671663464641407,0.019527816017031446,1.7278762539512211,0.10412880563031704,0.7068993287226584,2.376970596476819,0.51332369353756,0.5645127005161595,202,confined
tdTomato_37Degree,795,2.5866855762366634,-0.19546300369265,-0.041171509288317656,8.335265615331775e-05,0.0017637801567204567,1.7155880885534989,-0.2431909660626636,1.3303687204928556,2.404964665260305,0.3386525944569583,0.5386496565624018,266,confined
tdTomato_37Degree,813,0.8700329581328012,-0.3156223735369583,0.02001310978568515,9.262190710390956e-06,0.0999905859107373,0.6836952000492708,-0.0525596954184156,4.093314990639762,2.7921188782829534,0.8429300565374398,0.2062786891736181,407,confined
tdTomato_37Degree,816,7.599832723746648,-0.2293232763000019,-0.019129570685702924,0.0007979253214395322,0.30997215443188075,2.3844766464088627,-0.0722229682161558,1.6461270552655094,2.049495401917638,1.476112772260246,0.3997137924062443,322,mobile
tdTomato_37Degree,845,0.8915001441108896,-0.3629907575172648,-0.018038573434021564,9.701422522212544e-06,0.19844995966810647,0.7988102488535606,0.33112802246306994,1.5567828097376817,2.709010547218901,0.5868676007101303,0.1955473594416391,404,trapped
tdTomato_37Degree,857,3.7499517780428993,-0.3740921543222679,0.04210164304557129,5.995450242263101e-05,0.1581474867516684,1.0527507838950894,-0.10680851280892767,1.0326060074961625,3.1929208277964127,0.5266507377389655,0.2650110074119515,488,confined
tdTomato_37Degree,865,3.793876629060592,-0.36402371423919705,-0.0549215725230252,0.0001370451964337906,0.3938630831359233,0.9763293340111908,0.07487610673489806,1.1965071996811265,2.8327168413788812,0.6053088304207224,-0.1011585072945414,515,confined
tdTomato_37Degree,868,3.1471071181341546,-0.2994653615494075,0.04273109795406562,0.00028595242728148284,0.19292841872388367,1.3874024121027806,0.2792174542355845,5.166521746415752,2.06835639700378,4.7247982464196765,0.3994521562260048,262,confined
tdTomato_37Degree,880,2.8392202104755824,-0.2663216063088284,-0.01898801690075947,3.435022162233088e-05,0.0025721521031937173,1.3556017902280926,-0.17993863604885788,0.022095848388061785,3.277585100647036,0.14297267939017688,0.1822859471651598,361,confined
tdTomato_37Degree,882,10.804994707168486,-0.2719509537757452,0.0140346285233833,0.003989315926533041,0.0975984868984239,2.8432069970480613,-0.5829400270443784,3.3686941698090584,1.8522768977688928,3.9991906822724683,1.2842676509113125,238,mobile
tdTomato_37Degree,965,7.204946364642343,-0.2858396156429211,-0.015206278264328034,0.00031542661159016523,0.05256851198799723,1.6232117246563535,0.2482140860045863,2.2483476560033617,2.3275091125723986,1.7394065362576985,0.18774744850773625,425,mobile
tdTomato_37Degree,976,9.4219289566969,-0.16168103738944015,-0.05163005488500793,0.0021071829238748247,0.07497414959076686,3.030354181150003,-0.11254423314312137,0.3654162099518937,2.0193833788643807,0.1945229665476651,0.8389125892782331,219,mobile
tdTomato_37Degree,985,8.577421386839891,-0.15314368462458558,-0.01741269390580755,0.0011175486046544481,0.17015745677774988,3.074288681715096,0.02782687933298329,0.9846242330498264,2.083942699383812,0.8975983966222041,0.5763594541866209,225,mobile
tdTomato_37Degree,987,2.1319368006381967,-0.17457255456355295,-0.01993184807192656,0.00016245341659762693,0.10106826214959076,1.1246937419219636,-0.1553291302857545,0.7837002746295796,2.4779626667705563,0.3389237883518585,0.3266913616923621,300,confined
tdTomato_37Degree,1005,7.702712509664789,-0.22836359485154234,0.029837107878851136,0.0013156240005505926,0.4675042171090673,2.9100275336772765,-0.1275738258455099,0.9099305236943008,2.1306225485878554,0.31841841340496035,0.4865420713368178,203,mobile
tdTomato_37Degree,1007,8.84709766218691,-0.20337609841428506,0.023982336985558825,0.0013767399364495775,0.347241813232228,3.4614189125012453,-0.17508328351158614,0.6950285874380202,1.9094394962979684,0.2594774118745018,0.8653255420767028,450,mobile
tdTomato_37Degree,1026,6.409537300740392,-0.285962211713571,-0.07855520144347494,0.0011200394597708396,0.23464089453117576,1.4998586732469803,-0.3833386628155994,1.6794218659414408,2.200487442974526,0.9823510789592068,0.8173592462872605,232,confined
tdTomato_37Degree,1033,6.514698874066613,-0.2486906623762513,0.04349554518262149,0.0010281648359378864,0.031168290848286363,1.9052661458416429,-0.6694911192537111,2.4219697440000485,2.1888990166610816,0.7462099380508509,0.7389049406218009,246,mobile
tdTomato_37Degree,1044,0.2668747162032941,-0.3212043468357473,-0.03450887620110751,1.5537981447394736e-06,0.0032389715061147593,1.0274275924655498,-0.040029933049811416,1.9170335250898607,2.844172669523482,0.35661306396527404,0.2690098856817307,239,confined
tdTomato_37Degree,1050,5.303404026901432,-0.06760590255144913,0.06594501638814262,0.0005419381877125108,0.014035866055660384,1.6379311299825858,-0.02312636841808733,2.3675276450029763,2.230589915483191,0.6387540285355158,0.6156743951478312,222,confined
tdTomato_37Degree,1061,11.400438636382894,-0.2308975631474681,-0.010710822394502785,0.00287204918793888,0.2108153496171357,1.7836183001746957,0.04143648079875503,3.4663477578763837,1.7959680905932884,2.272397637617212,0.6897059842816332,278,mobile
tdTomato_37Degree,1125,8.310690732253232,-0.2726526085090188,0.09470849318912228,0.0008135757593240919,0.5317251749703861,5.300699384490317,0.06989832869423282,0.6454336917960295,1.935049212128759,0.6385999469156931,0.9602709356099104,342,mobile
tdTomato_37Degree,1135,2.504890132637953,-0.3395097230582642,-0.00019605920497658158,7.828448786407193e-05,0.19739985268230406,0.8296095383900663,0.11617786288420033,0.4773476254281537,3.4503436477288982,0.39877046590206855,0.4794790880148982,274,confined
tdTomato_37Degree,1169,2.9760215062995536,-0.4093205564572906,-0.00424654449073834,0.0002105705610810336,0.09349389395894092,1.5119367460842656,-0.08329997696059373,1.2107662591015318,2.1846084493600957,0.3124112213402679,0.2309298381773461,205,confined
tdTomato_37Degree,1172,11.04386429408742,-0.22567059210871004,-0.03540549161196454,0.0038427331034085717,0.36361766652884536,2.7635370626162983,0.8089511726881533,5.295694896991846,1.7384627564469983,1.5193193491130126,1.0032170783875032,214,mobile
tdTomato_37Degree,1182,8.102612392587938,-0.07689809773530351,0.034228568902030417,0.0005971335737678906,0.3438385547839443,6.854711384417803,0.18681465551276424,1.1623079321162724,1.841749440909528,0.4592351270922621,0.9906372372080816,289,mobile
tdTomato_37Degree,1184,2.667633908790921,-0.2405200351978005,0.04433082478985295,5.545310390239208e-05,0.2370316588425928,1.0728709623890402,-0.08448788073959798,0.5572349574435025,3.0147489375662087,0.6891736440110143,-0.06393934386765827,357,confined
tdTomato_37Degree,1195,6.735932213711316,-0.33298539136926303,-0.020390635788678158,0.0013475998578206414,0.1135426639730271,1.2372635107244578,-0.03351224720682214,1.4008981875342992,2.155559921332729,2.471821416635226,0.1086591655329301,216,confined
tdTomato_37Degree,1218,6.036931912521231,-0.3874965027509241,-0.02234593166170892,0.000676728307634059,0.11784068486871625,1.2673826325385609,-0.08430826915360493,2.772799569081335,2.178997948522184,2.8233913952366203,0.3849514840832381,266,confined
tdTomato_37Degree,1225,1.4611321786239049,-0.3482170297495043,0.00607663017062664,5.350205483512929e-05,0.09008201107726604,1.309149183299752,-0.5787356543141939,4.195591227750796,2.147145503095695,1.2550449185203711,0.4774153231277368,252,confined
tdTomato_37Degree,1245,0.7018621239074472,-0.2796964175447359,-0.028854707649711837,9.489214792987809e-06,0.17338359587957355,0.7335173557775369,0.032524620023611645,2.9502141751795787,2.3042980810337843,1.0778954370873002,-0.1607094548833767,337,confined
tdTomato_37Degree,1260,3.571431944223963,-0.21567851116893708,0.02295426891741792,6.257473267997766e-05,0.3160872401458024,1.8301612049489624,-0.0989678938237214,1.9521364146709173,2.679979504376844,1.145963573700243,0.44926354833942,520,confined
tdTomato_37Degree,1279,1.9968635824294287,-0.19686655363944888,-0.018398344321688503,0.00015593171450003303,0.2159170791133889,0.967290066425122,0.1946224453393342,5.773340795540652,2.216028045729707,3.586994485120215,0.8362033671646567,223,confined
tdTomato_37Degree,1316,1.4004034357115327,-0.2541241834668726,0.007324993171993655,6.999711351519483e-05,0.0016363736232147812,0.8147472519944042,0.3889794260675605,1.8420122858757555,2.436985998012639,0.7426528657065488,-0.12598595232571225,201,confined
tdTomato_37Degree,1342,6.436652401233584,-0.07415246485413249,-0.017673916495086876,0.0010769819885870912,0.24646670253292866,3.2151942903351403,0.1209340899761744,0.4940863473762272,1.9949849684249528,0.5823395698456741,1.0474082845407209,209,mobile
tdTomato_37Degree,1347,0.33915744685129784,-0.4463363455317144,-0.046379366264136274,2.0329698581944025e-06,0.05903442736792064,0.4582772425771876,-0.05879016569896224,0.3852869468288569,3.754010548516769,0.12815871373449927,-0.2379693465631537,398,trapped
